record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
f175b92f-eb17-4f0e-a501-f0d4823cfe54,1,8.0,,,,,5.0,early_mature,fair,urban,hampshire,juglans regia,walnut,walnut,juglans,regia,8.0,False,,,,,0.145934492,3.87331696,4.0,3.0,3.5,4.0,C6
e65420a2-974c-4b61-8b3f-7fd282e0f8cd,1,8.0,,,,,6.5,semi_mature,fair,urban,hampshire,juglans regia,walnut,walnut,juglans,regia,8.0,False,,,,,3.0,1.0,3.0,4.0,3.5,4.0,C6
a66751ee-71b5-42d2-a666-681f7793fa89,1,6.0,,,,,6.0,semi_mature,fair,urban,hampshire,juglans regia,walnut,walnut,juglans,regia,6.0,False,,,,,3.0,1.0,3.0,3.5,3.2,3.5,C6
5e791b56-fdd5-4615-9586-9681d6d7b2e2,1,6.0,,,,,4.5,semi_mature,good,urban,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,6.0,False,,,,,2.0,1.0,2.0,2.0,2.0,2.0,C6
ab689566-2557-4042-aba7-21372db37ad6,1,28.0,,,,,8.5,early_mature,fair,urban,hampshire,castanea sativa,sweet chestnut,sweet chestnut,castanea,sativa,28.0,False,3.5,3.5,3.0,3.5,,,,,3.5,3.5,C6
244861cd-967d-4c68-ab87-e7ac50d8ff55,1,35.0,,,,,9.0,early_mature,poor,urban,hampshire,cerasus avium,wild cherry,cherry,cerasus,avium,35.0,False,6.5,6.0,3.5,6.0,,,,,6.2,6.5,C6
6fed3d14-e504-4eb7-91ed-e18ec3c0700a,1,41.0,,,,,12.0,early_mature,fair,urban,hampshire,castanea sativa,sweet chestnut,sweet chestnut,castanea,sativa,41.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
fdf195c0-de92-4ca0-88e5-f2fdc2412a26,1,35.0,,,,,8.0,early_mature,fair,urban,hampshire,castanea sativa,sweet chestnut,sweet chestnut,castanea,sativa,35.0,False,4.5,4.0,4.5,4.5,,,,,4.5,4.5,C6
b6d6c06d-7a9e-4427-b013-80ac326f6fe8,2,29.0,20.0,,,,10.0,early_mature,fair,urban,hampshire,castanea sativa,sweet chestnut,sweet chestnut,castanea,sativa,35.2,True,4.5,3.0,2.0,4.5,,,,,3.8,4.5,C6
0d1c8ac0-6b3a-4f35-9d23-03ae5d11faae,1,33.0,,,,,8.0,mature,poor,urban,hampshire,sorbus aucuparia,european mountain ash,mountain ash,sorbus,aucuparia,33.0,False,3.0,4.5,5.0,4.0,,,,,4.5,5.0,C6
c974900d-08c3-4ddf-8a37-26abc7b0d31a,1,6.0,,,,,2.5,semi_mature,good,urban,hampshire,morus sp.,mulberry,mulberry,morus,sp.,6.0,False,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C6
47fb3124-abf0-4621-8033-ad34bbeec188,1,5.0,,,,,2.5,semi_mature,good,urban,hampshire,morus sp.,mulberry,mulberry,morus,sp.,5.0,False,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C6
62025ce8-941b-4911-8a47-26feef514149,1,13.0,,,,,5.0,early_mature,good,urban,hampshire,ficus sp.,fig,fig,ficus,sp.,13.0,False,2.5,3.5,3.5,3.5,,,,,3.5,3.5,C6
cae07ec9-6778-43aa-bd4e-4384f674a934,1,7.0,,,,,2.5,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,7.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
d5c5b050-cb87-4134-a627-e0990d34cfa8,1,6.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,6.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
566d4cce-65b7-4734-85d3-107c0fe8b860,1,7.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,7.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
7ac32938-2dad-4a80-b24a-556e4dd08787,1,5.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,5.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
873be0d1-ff67-4b17-8575-f0110fb82341,1,7.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,7.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
ba105b00-dcf9-47f5-b61e-ea17a3ee219e,1,5.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,5.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
8ba18d18-95ff-4412-8c14-a810b446fac6,1,127.0,,,,,18.0,ancient,good,urban,hampshire,quercus robur,english oak,oak,quercus,robur,127.0,False,13.0,10.5,13.0,9.0,,,,,11.8,13.0,C6
0d2a236e-40ac-4ba2-8677-2ecf546e1154,1,90.0,,,,,13.0,mature,poor,urban,hampshire,quercus robur,english oak,oak,quercus,robur,90.0,False,4.0,7.0,6.0,8.0,,,,,7.0,8.0,C6
db6c900f-717d-4be0-bbee-6a208bb72cc4,1,142.0,,,,,24.0,ancient,good,urban,hampshire,quercus robur,english oak,oak,quercus,robur,142.0,False,13.0,14.5,12.5,13.0,,,,,13.8,14.5,C6
ed0fa1e5-f9fd-48fd-bab9-b6949b500422,1,8.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,8.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
d27b1e24-c5fc-498b-be93-7239dc37da90,1,13.0,,,,,5.0,early_mature,good,urban,hampshire,ficus sp.,fig,fig,ficus,sp.,13.0,False,3.5,3.5,2.5,3.5,,,,,3.5,3.5,C6
9ac98783-02ec-484d-833a-389bfa3e89c0,1,5.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,5.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
592aeda9-df6c-4fa3-bec1-20db84533bd9,1,4.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,4.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
29b23b2e-f4cb-4c3c-9bd5-c9fdb1d3bb2c,1,5.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,5.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
6a2c0a56-37db-49e1-9879-59c081f4f3f8,1,9.0,,,,,3.0,semi_mature,good,urban,hampshire,taxus baccata,common yew,yew,taxus,baccata,9.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
92dbae5b-ca63-460b-8475-015c82f1fb8c,1,86.0,,,,,16.0,mature,fair,urban,hampshire,robinia pseudoacacia,black locust,locust,robinia,pseudoacacia,86.0,False,9.0,9.0,9.0,8.0,,,,,9.0,9.0,C6
55755c06-f68f-449f-a86b-17880a39ce68,1,30.0,,,,,6.0,mature,poor,urban,hampshire,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,30.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
5123bfb8-2d29-40f0-b6f1-ba66d95ad52a,1,40.0,,,,,6.5,ancient,good,urban,hampshire,sophora japonica,japanese pagoda tree,japanese pagoda tree,sophora,japonica,40.0,False,3.5,4.0,2.0,4.5,,,,,3.8,4.5,C6
ad2bb213-e689-4bc3-bdb8-a8d99fef0ebd,1,10.0,,,,,3.0,semi_mature,good,urban,hampshire,corylus avellana,hazel,hazel,corylus,avellana,10.0,False,,,,,1.0,1.0,1.0,1.0,1.0,1.0,C6
a831d959-0362-4bf7-b2f5-cdc0ba5d9578,1,12.0,,,,,3.0,semi_mature,good,urban,hampshire,morus sp.,mulberry,mulberry,morus,sp.,12.0,False,,,,,1.5,1.5,1.5,1.5,1.5,1.5,C6
71b25847-9cd1-4ba3-8ced-e7a6b1f80e15,1,12.0,,,,,3.0,semi_mature,fair,urban,hampshire,morus sp.,mulberry,mulberry,morus,sp.,12.0,False,,,,,1.5,1.5,1.5,1.5,1.5,1.5,C6
4669cfad-dbc8-4c40-9f82-c5bd8779af66,2,12.0,7.0,,,,5.5,semi_mature,good,urban,hampshire,corylus avellana,hazel,hazel,corylus,avellana,13.9,True,,,,,1.5,1.5,1.5,1.5,1.5,1.5,C6
75fcfda3-c8e9-495f-90df-6d33cf97ebf4,1,6.0,,,,,2.5,semi_mature,good,urban,hampshire,corylus avellana,hazel,hazel,corylus,avellana,6.0,False,,,,,1.5,1.5,1.5,1.5,1.5,1.5,C6
966088ea-d72a-4b59-952f-4e4e8f721681,1,43.0,,,,,13.0,early_mature,fair,urban,hampshire,castanea sativa,sweet chestnut,sweet chestnut,castanea,sativa,43.0,False,4.5,5.0,4.5,4.5,,,,,4.8,5.0,C6
51b21e1e-6fce-4a90-bf54-cfbb1abd2ac5,1,25.0,,,,,4.0,early_mature,fair,urban,hampshire,malus sp.,apple,apple,malus,sp.,25.0,False,2.0,4.0,1.5,4.0,,,,,3.0,4.0,C6
3097d47d-17c6-4929-bdd7-003f21d0c897,1,31.0,,,,,5.0,mature,fair,urban,hampshire,malus sp.,apple,apple,malus,sp.,31.0,False,4.0,4.0,2.5,4.0,,,,,4.0,4.0,C6
74e31a73-6c56-4f85-acc2-ccf95ed3ea9f,1,9.0,,,,,3.0,early_mature,poor,urban,hampshire,laburnum anagyroides,laburnum,laburnum,laburnum,anagyroides,9.0,False,2.5,1.5,2.0,2.0,,,,,2.0,2.5,C6
72c8f200-9710-4cb0-bde5-49b459ab23d9,2,17.0,10.0,,,,5.0,early_mature,fair,urban,hampshire,malus sp.,apple,apple,malus,sp.,19.7,True,3.0,2.5,2.5,2.5,,,,,2.8,3.0,C6
d0fbd7b8-0f47-42c7-8a08-182a4a16b67d,1,36.0,,,,,8.5,mature,poor,urban,hampshire,sorbus aucuparia,european mountain ash,mountain ash,sorbus,aucuparia,36.0,False,3.5,4.0,3.0,4.5,,,,,3.8,4.5,C6
580be8a2-782b-42ab-a75f-ba66d99b1e37,1,37.0,,,,,11.0,early_mature,good,urban,hampshire,acer platanoides,norway maple,norway maple,acer,platanoides,37.0,False,4.0,4.0,4.5,4.5,,,,,4.5,4.5,C6
ffeba016-4224-43e5-b267-ddc37411b8a0,1,45.0,,,,,14.0,early_mature,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,45.0,False,5.0,5.0,4.0,4.0,,,,,5.0,5.0,C6
285fc484-f921-4ba9-bcf3-5f352e028a21,1,39.0,,,,,16.0,mature,good,urban,hampshire,acer platanoides,norway maple,norway maple,acer,platanoides,39.0,False,6.5,7.0,7.5,5.0,,,,,6.8,7.5,C6
98cb5e94-deae-46b0-86ff-fd59381fc3b8,1,37.0,,,,,15.0,mature,good,urban,hampshire,acer platanoides,norway maple,norway maple,acer,platanoides,37.0,False,5.0,4.0,5.0,5.0,,,,,5.0,5.0,C6
f8abaff5-ac3f-4b80-9c8d-6a0aa92fa05e,1,40.0,,,,,13.0,mature,good,urban,hampshire,acer platanoides,norway maple,norway maple,acer,platanoides,40.0,False,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
96384866-f2f5-4dd3-b092-c0c4002d7c4f,1,109.0,,,,,10.0,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,109.0,False,,,,,4.5,3.0,2.0,4.0,3.8,4.5,C6
f3db44f9-fe6f-41e9-9a59-8f690aa139df,1,12.0,,,,,7.0,semi_mature,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,12.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
a2ed9c9d-fd3a-4b58-b5ba-b17797f3812f,1,76.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,76.0,False,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
da047201-9b76-4530-bc74-f96139da5940,1,62.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,62.0,False,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
76d5e94a-977e-49a2-9f6b-195b39de0780,1,80.0,,,,,5.0,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,80.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
104bfc0c-0ab3-4763-87a2-d5f477dd0ab1,1,80.0,,,,,7.0,ancient,poor,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,80.0,False,,,,,4.0,4.0,3.5,3.0,4.0,4.0,C6
55a5852b-f17e-4584-afac-fb920c963cb2,1,80.0,,,,,7.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,80.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
603e27bd-5945-4080-aad2-a6b5d626cfdf,1,75.0,,,,,7.0,mature,poor,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,75.0,False,,,,,2.0,1.5,3.0,0.5,1.8,3.0,C6
68d57897-752a-4e64-89cc-1470b2d3fd36,1,85.0,,,,,12.0,mature,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,85.0,False,6.0,5.0,5.0,5.5,,,,,5.5,6.0,C6
bfb23df5-5c29-4fb6-bb62-0019ee48cd3e,1,95.0,,,,,7.0,ancient,poor,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,95.0,False,2.5,1.0,3.5,0.5,,,,,2.0,3.5,C6
ad4c1a19-1b58-4742-8b42-974f923173f4,1,96.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,96.0,False,4.0,5.0,5.0,4.5,,,,,4.8,5.0,C6
bc9876d8-3cbe-433a-8289-b456e69230a3,1,78.0,,,,,8.5,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,78.0,False,4.0,4.0,3.5,4.5,,,,,4.0,4.5,C6
15a113d3-1842-4756-8e5f-a298230489a7,1,90.0,,,,,12.5,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,90.0,False,4.0,4.5,4.5,4.5,,,,,4.5,4.5,C6
7255ae0f-4c0d-4fba-8970-890492d40d37,1,72.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,72.0,False,4.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
91ace73a-2b4d-4052-87d2-9158e1cd0b03,1,90.0,,,,,9.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,90.0,False,3.5,2.5,3.0,4.5,,,,,3.8,4.5,C6
15404530-0758-44f2-94a4-a5d4df91ea7a,1,8.0,,,,,8.0,semi_mature,good,urban,hampshire,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,8.0,False,4.0,2.0,4.0,2.0,,,,,3.0,4.0,C6
1946a956-6b6c-4579-9635-3f70d90fba76,1,75.0,,,,,11.0,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,75.0,False,3.5,4.0,4.5,4.0,,,,,4.2,4.5,C6
b9e3aeaf-f61a-409f-80ad-d919c5a990f2,1,79.0,,,,,8.0,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,79.0,False,,,,,4.5,4.0,2.0,5.0,4.2,5.0,C6
775b8b4f-cd24-446d-ab5e-125fde2abd72,1,70.0,,,,,6.0,mature,poor,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,70.0,False,,,,,0.5,0.0,0.0,1.0,0.5,1.0,C6
9d2b5339-8ea7-4c8f-a72a-2f2bcd17a7e0,1,85.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,85.0,False,,,,,4.0,4.5,3.0,4.5,4.2,4.5,C6
8026c0ef-b98b-442e-8ec4-74837801ff52,1,102.0,,,,,13.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,102.0,False,,,,,5.5,5.5,5.5,5.5,5.5,5.5,C6
eab5fb08-287c-48bf-9ca1-47972704df73,1,62.0,,,,,9.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,62.0,False,4.0,3.0,2.5,4.5,,,,,3.5,4.5,C6
25ad16d6-927e-4c8c-a9f2-4322eaacaf6b,1,84.0,,,,,10.0,ancient,fair,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,84.0,False,,,,,3.0,3.5,3.5,4.0,3.8,4.0,C6
1d61ba5f-abc9-4e19-ba5e-6dd2c04b0a86,1,14.0,,,,,7.0,semi_mature,poor,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,14.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
016f1124-c2f5-4a41-a919-837443c1af0c,1,78.0,,,,,10.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,78.0,False,5.0,4.5,4.5,5.0,,,,,4.8,5.0,C6
b12405eb-e255-4a54-a022-184b2b0001fc,1,79.0,,,,,7.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,79.0,False,2.5,3.0,2.5,4.0,,,,,3.2,4.0,C6
5be68479-71a6-4aeb-afff-c3b64281ce4f,1,15.0,,,,,7.0,semi_mature,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,15.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
b9ccd8ca-5184-4d1e-8e0b-ac9efae40290,1,98.0,,,,,12.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,98.0,False,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
069523ba-691d-40ee-9042-6333980db251,1,32.0,,,,,10.0,ancient,good,urban,hampshire,tilia x vulgaris,common lime,lime,tilia,vulgaris,32.0,False,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
3dd78261-9056-4cf9-8e32-827242a97d90,1,12.0,,,,,4.5,semi_mature,good,urban,hampshire,crataegus x persimilis,broadleaf cockspur hawthorn,hawthorn,crataegus,persimilis,12.0,False,,,,,2.0,2.0,3.0,1.5,2.2,3.0,C6
ec8a57de-d146-4d81-a4c0-5384dc852304,1,9.0,,,,,4.5,early_mature,good,urban,hampshire,crataegus x persimilis,broadleaf cockspur hawthorn,hawthorn,crataegus,persimilis,9.0,False,,,,,1.5,1.0,2.0,1.0,1.5,2.0,C6
2a3dc3a4-2849-43d2-bea4-fa2a70be1dc7,1,16.0,,,,,7.0,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,16.0,False,2.0,3.0,3.0,2.0,,,,,2.5,3.0,C6
c6712f1b-fe72-4b3a-8b83-a96a502ee733,1,12.0,,,,,4.5,semi_mature,fair,urban,hampshire,crataegus x persimilis,broadleaf cockspur hawthorn,hawthorn,crataegus,persimilis,12.0,False,,,,,1.5,1.0,3.0,1.5,2.2,3.0,C6
2e6fab81-804b-49f4-b49e-ebc29e463c8e,1,8.0,,,,,4.0,semi_mature,fair,urban,hampshire,crataegus x persimilis,broadleaf cockspur hawthorn,hawthorn,crataegus,persimilis,8.0,False,1.5,1.5,1.5,1.5,,,,,1.5,1.5,C6
89531d1a-8b47-471c-a41c-40e9bed772dd,1,16.0,,,,,7.0,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,16.0,False,,,,,3.5,2.5,3.0,2.5,3.0,3.5,C6
334ac43d-24a5-40d2-8210-39ebcbbfd0be,2,9.0,8.0,,,,4.5,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,12.0,True,,,,,3.0,3.0,3.0,2.5,3.0,3.0,C6
e5b9a51d-e904-472d-8f9e-fef16977509d,1,10.0,,,,,5.0,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,10.0,False,,,,,2.5,2.5,2.5,2.5,2.5,2.5,C6
61d6fdb3-42e2-46cf-943b-4e441dbae5d0,1,17.0,,,,,6.5,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,17.0,False,,,,,3.0,2.5,3.0,3.0,3.0,3.0,C6
6a46ac12-792b-4e16-9be5-d9c99fe6f8fd,1,19.0,,,,,8.0,semi_mature,good,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,19.0,False,,,,,4.0,4.0,4.0,3.0,4.0,4.0,C6
7de45b21-bed6-4b9d-a068-87048bba076b,1,19.0,,,,,8.5,semi_mature,good,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,19.0,False,,,,,4.0,4.0,4.0,3.0,4.0,4.0,C6
42df54de-de16-4bf9-874a-49b4bdcab222,1,22.0,,,,,11.0,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,22.0,False,4.0,3.5,4.0,3.5,,,,,3.8,4.0,C6
f152ab6a-9846-4f20-a884-78c81f87b0b1,1,21.0,,,,,11.0,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,21.0,False,4.974883342,3.5,4.0,4.0,,,,,4.2,5.0,C6
45b72ee4-0071-4ea3-bfb8-f67a58531ed9,1,20.0,,,,,10.0,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,20.0,False,,,,,5.0,4.0,4.0,4.0,4.5,5.0,C6
54174950-c30a-4e0b-8f25-6955948a0c2f,1,16.0,,,,,7.5,semi_mature,poor,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,16.0,False,,,,,2.0,1.5,2.0,2.0,2.0,2.0,C6
34aa6fd8-f361-4332-822b-52f957d4fd68,1,19.0,,,,,10.0,semi_mature,fair,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,19.0,False,,,,,3.5,3.5,3.5,3.5,3.5,3.5,C6
c0d38aaa-f96a-438d-871b-c9526eb2f5f1,1,23.0,,,,,10.0,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,23.0,False,,,,,5.0,5.0,5.0,5.0,5.0,5.0,C6
2a73b313-fcf4-4d0b-b309-428f8360825c,1,21.0,,,,,10.5,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,21.0,False,,,,,4.0,5.0,5.0,4.0,4.5,5.0,C6
6d13fcf0-4ab1-45c0-9a71-718b215a2123,1,23.0,,,,,11.0,semi_mature,good,urban,hampshire,platanus x hispanica,london plane,plane,platanus,hispanica,23.0,False,,,,,5.0,5.0,5.0,5.0,5.0,5.0,C6
44b00f48-2b77-4859-9bd6-b22e1fa37d90,1,46.0,,,,,12.0,mature,good,urban,hampshire,fagus sylvatica,beech,beech,fagus,sylvatica,46.0,False,,,,,6.0,5.0,6.0,5.0,5.5,6.0,C6
843b4a5c-6f3a-4dc3-b528-0021797fde4c,1,10.0,,,,,4.0,early_mature,good,urban,hampshire,crataegus x persimilis,broadleaf cockspur hawthorn,hawthorn,crataegus,persimilis,10.0,False,,,,,1.5,1.5,2.0,1.0,1.5,2.0,C6
bf669342-137d-49fb-a445-8ea5f51b6bd6,1,9.0,,,,,5.0,semi_mature,fair,urban,hampshire,carpinus betulus,european hornbeam,hornbeam,carpinus,betulus,9.0,False,,,,,2.5,1.5,2.5,2.5,2.5,2.5,C6
0c7326a6-5f90-4d70-a6f5-c59ff407893a,1,18.0,,,,,6.5,mature,fair,urban,hampshire,magnolia grandiflora,bull bay,magnolia,magnolia,grandiflora,18.0,False,,,,,3.5,4.0,3.5,3.5,3.8,4.0,C6
9846cac8-aa69-4dc3-9a15-c7cbe87f585a,1,10.0,,,,,6.0,early_mature,good,urban,hampshire,salix sp.,willow,willow,salix,sp.,10.0,False,,,,,2.5,3.0,3.0,2.0,2.8,3.0,C6
df25ee0b-0e65-47d4-a700-398aa12d6614,1,6.0,,,,,4.0,early_mature,good,urban,hampshire,sambucus nigra,black elder,elder,sambucus,nigra,6.0,False,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C6
20a62b28-ba05-421e-9528-1dc6817c5a8f,1,11.0,,,,,6.0,semi_mature,fair,urban,hampshire,cercis siliquastrum,judas tree,judas tree,cercis,siliquastrum,11.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
79ce1ce0-c0a9-4959-bcd0-25c0e53a55f0,1,18.0,,,,,11.0,mature,good,urban,hampshire,betula utilis,himalayan birch,birch,betula,utilis,18.0,False,6.5,6.5,6.5,6.5,,,,,6.5,6.5,C6
f2c7964e-0411-45d9-8e79-4e28dcf29021,1,18.0,,,,,5.0,early_mature,poor,urban,hampshire,prunus sp.,prunus,cherry,prunus,sp.,18.0,False,3.0,4.0,3.0,3.5,,,,,3.5,4.0,C6
799c32a7-6e9d-4bd2-8522-6d2d9bbd6405,1,35.0,,,,,8.0,early_mature,good,urban,hampshire,malus sp.,apple,apple,malus,sp.,35.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
19e43e66-d13e-4428-8656-0de7c0cd70f7,1,8.0,,,,,6.5,early_mature,good,urban,hampshire,salix sp.,willow,willow,salix,sp.,8.0,False,,,,,1.0,4.0,4.0,1.0,2.5,4.0,C6
7f748139-3558-4d35-823f-8b27e4f56da2,1,32.0,,,,,6.0,early_mature,good,urban,hampshire,cerasus avium,wild cherry,cherry,cerasus,avium,32.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
415d46c8-7f6f-4141-a812-a94ca3bfcdf9,1,22.0,,,,,7.0,early_mature,fair,urban,hampshire,sorbus aria,common whitebeam,whitebeam,sorbus,aria,22.0,False,4.0,3.5,3.5,3.5,,,,,3.8,4.0,C6
65d8d004-df28-47b2-b985-2f7283f316e2,1,47.0,,,,,14.0,early_mature,dead,urban,hampshire,quercus robur,english oak,oak,quercus,robur,47.0,False,5.0,3.0,3.5,1.5,,,,,4.0,5.0,C6
31bc90c1-4095-44d2-8965-d23b2f1f0e84,2,48.0,42.0,,,,12.0,early_mature,good,urban,hampshire,quercus robur,english oak,oak,quercus,robur,63.8,True,7.0,7.0,4.0,8.0,,,,,7.0,8.0,C6
bb565f67-2b26-4a23-b4e0-f526050c516b,1,20.0,,,,,8.5,semi_mature,good,urban,hampshire,quercus robur,english oak,oak,quercus,robur,20.0,False,4.0,3.5,4.0,4.0,,,,,4.0,4.0,C6
ccd0ccca-7c51-4954-92a6-f17f17b94dea,3,54.0,46.0,45.0,,,21.0,mature,fair,urban,hampshire,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,84.0,True,9.0,8.0,9.0,7.5,,,,,8.5,9.0,C6
38a9142d-d4ec-43c1-8489-b5de97689f19,1,12.0,,,,,7.0,early_mature,fair,urban,hampshire,betula pendula,silver birch,birch,betula,pendula,12.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
c96493fc-d034-4fa2-a09b-468eb8f2a092,1,131.0,,,,,21.0,mature,poor,urban,hampshire,quercus robur,english oak,oak,quercus,robur,131.0,False,9.0,9.0,10.0,9.0,,,,,9.5,10.0,C6
